step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,average_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,min_reproduction_timing,max_reproduction_timing
652,2589,1077,12.511278485901872,84.77906527616841,23,26,446,0.1720679012345679,188,0.07253086419753087,0.10342765297349829,0.0,0.9354838709677419,0.5172005631767154,0.0,1.0,0.4743268667688359,0.0,1.0,0.32578277825539814,0.0,1.0
653,2586,1074,12.577068832173222,85.10324825986079,17,20,422,0.1629972962533797,203,0.07840865198918501,0.10274929521243419,0.0,0.9354838709677419,0.5173015991816979,0.0,1.0,0.47429084649352593,0.0,1.0,0.32477608961405086,0.0,1.0
654,2585,1077,12.565299806576384,85.14003868471954,19,20,459,0.17749419953596288,197,0.07617942768754833,0.10271416983839769,0.0,0.9354838709677419,0.5170150371248519,0.0,1.0,0.4733013040494166,0.0,1.0,0.3251013914020091,0.0,1.0
655,2590,1092,12.486409266409249,84.94671814671814,28,23,451,0.17446808510638298,185,0.07156673114119923,0.1024411508282476,0.0,0.9354838709677419,0.5181965375513763,0.0,1.0,0.4737451737451737,0.0,1.0,0.3251837090546768,0.0,1.0
656,2596,1088,12.429969183358995,84.56009244992296,24,18,463,0.17876447876447876,204,0.07876447876447877,0.102602017992942,0.0,0.9354838709677419,0.5182787414881456,0.0,1.0,0.4732839604354094,0.0,1.0,0.32470550226154377,0.0,1.0
657,2599,1088,12.407387456714103,84.5332820315506,23,20,467,0.17989214175654852,200,0.07704160246533127,0.10208641040598741,0.0,0.9354838709677419,0.51940572676836,0.0,1.0,0.47445047102483584,0.0,1.0,0.324367933075997,0.0,1.0
658,2601,1079,12.435024990388294,84.64244521337947,20,18,469,0.180454020777222,209,0.0804155444401693,0.1021443365454974,0.0,0.9354838709677419,0.5183986307995684,0.0,1.0,0.4751274323771254,0.0,1.0,0.32486264588061664,0.0,1.0
659,2602,1078,12.414757878554939,84.55342044581091,23,22,482,0.18531334102268357,201,0.07727797001153403,0.10167117105948278,0.0,0.9354838709677419,0.5195259229872803,0.0,1.0,0.47638293124395625,0.0,1.0,0.3249981403882869,0.0,1.0
660,2602,1092,12.439815526518045,85.17140661029977,15,15,463,0.17794004611837047,186,0.07148347425057648,0.10169596588232377,0.0,0.9354838709677419,0.5194515385187572,0.0,1.0,0.4760358037241824,0.0,1.0,0.324750192159877,0.0,1.0
661,2602,1106,12.396464258262856,85.07840122982321,24,24,474,0.18216756341275941,186,0.07148347425057648,0.10183233740794921,0.0,0.9354838709677419,0.5196127048672237,0.0,1.0,0.4763581364211153,0.0,1.0,0.32391956559470386,0.0,1.0
662,2603,1096,12.443449865539744,85.3081060315021,19,18,458,0.1760184473481937,210,0.08070714834742505,0.10152057799313446,0.0,0.7096774193548387,0.519983145997794,0.0,1.0,0.47673280210179325,0.0,1.0,0.32269217899941754,0.0,1.0
663,2594,1098,12.477409406322263,85.45335389360062,15,24,454,0.17441413753361507,198,0.07606607760276604,0.10138781804163455,0.0,0.7096774193548387,0.5199343397915785,0.0,1.0,0.4761608675106325,0.0,1.0,0.3219339915935036,0.0,1.0
664,2588,1103,12.487519319938158,85.34119010819165,22,28,431,0.1661526599845798,195,0.07517347725520432,0.10143590766315999,0.0,0.9354838709677419,0.5214015057087301,0.0,1.0,0.47544498180186473,0.0,1.0,0.3219574213491549,0.0,1.0
665,2597,1130,12.425490951097402,85.2753176742395,27,18,428,0.16537867078825347,173,0.06684698608964451,0.10084837343336603,0.0,0.9354838709677419,0.5205013228663347,0.0,1.0,0.47562323773088055,0.0,1.0,0.3228042282037587,0.0,1.0
666,2594,1143,12.435466461063974,85.42945258288358,17,20,442,0.17019638043896804,187,0.07200616095494802,0.10103961996667246,0.0,0.9354838709677419,0.519362300096998,0.0,1.0,0.47584997637227344,0.0,1.0,0.32225731837739696,0.0,1.0
667,2597,1152,12.421524836349617,85.54216403542549,20,17,445,0.1715497301464919,191,0.07363145720894372,0.1010719564758344,0.0,0.9354838709677419,0.5187623436471362,0.0,1.0,0.47665420398226244,0.0,1.0,0.32223284931745066,0.0,1.0
668,2610,1154,12.374904214559368,85.35823754789271,25,12,429,0.16519060454370427,198,0.07624181748170966,0.10045729823260413,0.0,0.9354838709677419,0.5186256334198491,0.0,1.0,0.47817327895192185,0.0,1.0,0.32159189222593004,0.0,1.0
669,2612,1137,12.365735068912691,85.36638591117918,25,23,452,0.1731800766283525,217,0.08314176245210728,0.1003062787136294,0.0,0.7096774193548387,0.5177345255149928,0.0,1.0,0.4766709479820185,0.0,1.0,0.320407054290372,0.0,1.0
670,2620,1127,12.324503816793875,85.1175572519084,28,20,466,0.1784073506891271,210,0.08039816232771822,0.10082491997045062,0.0,0.7096774193548387,0.5171263235656242,0.0,1.0,0.4764466880078798,0.0,1.0,0.31972420586062544,0.0,1.0
671,2613,1130,12.355683122847283,85.27592805204746,18,25,487,0.18587786259541986,197,0.0751908396946565,0.1008974976235448,0.0,0.7096774193548387,0.516610495907559,0.0,1.0,0.4756367048134019,0.0,1.0,0.319630137155414,0.0,1.0
672,2618,1139,12.375324675324658,85.70817417876242,16,11,439,0.16800612323000383,191,0.07309605817068504,0.10066783311565096,0.0,0.7096774193548387,0.5165972547376723,0.0,1.0,0.4743216934867789,0.0,1.0,0.31979595357204466,0.0,1.0
673,2623,1138,12.385322150209664,85.87609607319862,20,15,460,0.17570664629488159,201,0.07677616501145913,0.10054972759583339,0.0,0.7096774193548387,0.5154280373372032,0.0,1.0,0.47370039231119254,0.0,1.0,0.31978896363435116,0.0,1.0
674,2623,1130,12.44197483797177,86.28555089592071,16,16,470,0.17918414029736943,208,0.07929851315287838,0.10005780133557979,0.0,0.7096774193548387,0.5160429451625201,0.0,1.0,0.4730731863293693,0.0,1.0,0.3199119451994146,0.0,1.0
675,2629,1127,12.448193229364758,86.55648535564853,20,14,477,0.18185284025924514,203,0.07739229889439574,0.09997668683051325,0.0,0.7096774193548387,0.5150615344973558,0.0,1.0,0.47380949459502575,0.0,1.0,0.31904685947066835,0.0,1.0
676,2632,1139,12.408016717325209,86.49354103343465,24,21,439,0.16698364397109167,188,0.07151007987828072,0.09976468281204039,0.0,0.7096774193548387,0.5138493969997059,0.0,1.0,0.47364937738994023,0.0,1.0,0.31858515540739285,0.0,1.0
677,2640,1141,12.409621212121193,86.76742424242424,21,13,451,0.17135258358662614,198,0.07522796352583587,0.09979227761485826,0.0,0.7096774193548387,0.5141617790811339,0.0,1.0,0.47440127077223854,0.0,1.0,0.3178030303030303,0.0,1.0
678,2635,1138,12.467286527514213,87.15635673624288,18,23,465,0.17613636363636365,203,0.07689393939393939,0.09983473097875988,0.0,0.7096774193548387,0.5150394809328519,0.0,1.0,0.47390585786864176,0.0,1.0,0.3183081349084899,0.0,1.0
679,2631,1126,12.515773470163417,87.09996199163815,21,25,442,0.16774193548387098,212,0.08045540796963947,0.099263128210787,0.0,0.7096774193548387,0.5152339966405513,0.0,1.0,0.4742462696631969,0.0,1.0,0.3183997253589338,0.0,1.0
680,2639,1106,12.520348616900321,86.97915877226222,26,18,467,0.17749904979095402,220,0.08361839604713037,0.09898666405896663,0.0,0.7096774193548387,0.5146010830104267,0.0,1.0,0.47401875099316704,0.0,1.0,0.3176545367869061,0.0,1.0
681,2636,1105,12.508270106221529,86.80273141122913,22,25,466,0.17658203865100416,201,0.07616521409624857,0.0988912820010769,0.0,0.7096774193548387,0.5141710313769641,0.0,1.0,0.4742645259190367,0.0,1.0,0.3179793430907044,0.0,1.0
682,2642,1089,12.50874337623011,86.65745647236942,26,20,451,0.17109256449165403,216,0.0819423368740516,0.09872774779614661,0.0,0.7096774193548387,0.5136504603062196,0.0,1.0,0.4749334570584357,0.0,1.0,0.3174769846890186,0.0,1.0
683,2633,1100,12.540372199012515,86.88644132168629,19,28,459,0.1737320211960636,189,0.07153671461014383,0.0988079340382,0.0,0.7096774193548387,0.51498964752582,0.0,1.0,0.4750009188586551,0.0,1.0,0.3177168200139666,0.0,1.0
684,2637,1096,12.521994690936651,86.77095183921122,22,18,466,0.17698442840865933,204,0.07747816179263198,0.09935532802427001,0.0,0.7096774193548387,0.5150158415599349,0.0,1.0,0.4728369236791565,0.0,1.0,0.31803001945025505,0.0,1.0
685,2652,1100,12.466101055806918,86.6474358974359,26,11,430,0.16306408797876373,196,0.07432688661357603,0.09886634554566243,0.0,0.7096774193548387,0.5162141779788839,0.0,1.0,0.47255875054736535,0.0,1.0,0.3181895587018927,0.0,1.0
686,2660,1092,12.382406015037576,86.19473684210526,29,21,447,0.16855203619909503,208,0.0784313725490196,0.09872665534804755,0.0,0.7096774193548387,0.5148314334222653,0.0,1.0,0.4711981566820277,0.0,1.0,0.3180329856900315,0.0,1.0
687,2667,1074,12.350918635170585,85.8458942632171,24,17,471,0.17706766917293232,218,0.08195488721804511,0.09922953179239691,0.0,0.7096774193548387,0.5162136990940649,0.0,1.0,0.4704210360801674,0.0,1.0,0.3182989223121303,0.0,1.0
688,2674,1058,12.324569932685097,85.68100224382947,27,20,492,0.1844769403824522,216,0.08098987626546682,0.09917484980818878,0.0,0.7096774193548387,0.5152121987116076,0.0,1.0,0.47016671894226364,0.0,1.0,0.3172726614712766,0.0,1.0
689,2675,1034,12.376971962616803,85.84897196261683,19,18,458,0.1712789827973074,224,0.08376963350785341,0.09930660235152246,0.0,0.7096774193548387,0.5148748869460356,0.0,1.0,0.47030449201085317,0.0,1.0,0.3173228821223998,0.0,1.0
690,2687,1020,12.326981764049107,85.58392259024934,30,18,471,0.1760747663551402,214,0.08,0.09924727181050938,0.0,0.7096774193548387,0.5139921005558423,0.0,1.0,0.47032906347167364,0.0,1.0,0.31684214317442405,0.0,1.0
691,2699,1005,12.283475361244886,85.36828454983328,30,18,450,0.16747301823595087,215,0.08001488649050986,0.09922432442123129,0.0,0.7096774193548387,0.5137984199643835,0.0,1.0,0.46912237507320514,0.0,1.0,0.3165449569135522,0.0,1.0
692,2714,1000,12.250110537951345,85.45025792188652,28,13,443,0.1641348647647277,205,0.0759540570581697,0.0986878075451066,0.0,0.7096774193548387,0.5133358689709273,0.0,1.0,0.4692870896427129,0.0,1.0,0.31638814272470106,0.0,1.0
693,2723,1008,12.192214469335275,85.25743665075285,28,19,430,0.1584377302873987,192,0.0707442888725129,0.0984919384455001,0.0,0.7096774193548387,0.5132147891912383,0.0,1.0,0.4700223899162452,0.0,1.0,0.31662184734578797,0.0,1.0
694,2720,1001,12.184999999999981,85.24191176470588,21,24,451,0.16562614763128902,207,0.07601909658464928,0.09864800759013283,0.0,0.7096774193548387,0.5130574003795066,0.0,1.0,0.47105075901328275,0.0,1.0,0.31599857685009486,0.0,1.0
695,2723,989,12.196143958868875,85.32831435916269,24,21,457,0.16801470588235295,212,0.07794117647058824,0.09848009192896827,0.0,0.7096774193548387,0.513937426699679,0.0,1.0,0.4703067063130087,0.0,1.0,0.315603046924052,0.0,1.0
696,2728,979,12.198533724340157,85.41568914956012,21,16,469,0.17223650385604114,210,0.07712082262210797,0.09874893576766625,0.0,0.7096774193548387,0.5134093274051651,0.0,1.0,0.47017784504777227,0.0,1.0,0.3149891211805884,0.0,1.0
697,2735,989,12.118281535648975,85.20840950639854,27,20,456,0.16715542521994134,190,0.06964809384164222,0.09872029250457039,0.0,0.7096774193548387,0.5140885769888541,0.0,1.0,0.46958778085746294,0.0,1.0,0.3150439346582532,0.0,1.0
698,2744,1004,12.061880466472285,85.28498542274052,28,19,463,0.1692870201096892,185,0.06764168190127971,0.09851406000188093,0.0,0.7096774193548387,0.5130607542556193,0.0,1.0,0.4687294272547729,0.0,1.0,0.315668202764977,0.0,1.0
699,2721,1020,12.099448732083774,85.38552002940095,14,37,442,0.16107871720116618,184,0.06705539358600583,0.09810197863688634,0.0,0.7096774193548387,0.5116003366883617,0.0,1.0,0.47022560491280485,0.0,1.0,0.3157401809107183,0.0,1.0
700,2721,1023,12.072657111356103,85.3079750091878,25,25,478,0.17567070929805217,197,0.07239985299522235,0.0980308472928596,0.0,0.7096774193548387,0.5121930978885846,0.0,1.0,0.4696921198326042,0.0,1.0,0.31658190181503476,0.0,1.0
701,2716,1014,12.099447717231204,85.36782032400589,18,23,443,0.16280779125321573,209,0.07680999632488056,0.09777186564682408,0.0,0.7096774193548387,0.512078958620362,0.0,1.0,0.470295500973918,0.0,1.0,0.3157513421065134,0.0,1.0
702,2714,1027,12.081134856300647,85.29034635224761,22,24,427,0.15721649484536082,187,0.06885125184094257,0.09742791261558942,0.0,0.7096774193548387,0.5104000760691279,0.0,1.0,0.4691682316304942,0.0,1.0,0.31586516747093923,0.0,1.0
703,2717,1033,12.056974604343008,85.21972764078028,22,19,423,0.15585851142225499,194,0.07148120854826824,0.09748655419283603,0.0,0.7096774193548387,0.511486815391739,0.0,1.0,0.4687095586925808,0.0,1.0,0.31654932503828936,0.0,1.0
704,2718,1046,12.054194260485634,85.35577630610743,20,19,458,0.16856827383143172,187,0.06882591093117409,0.09715397944408839,0.0,0.7096774193548387,0.5119751240238315,0.0,1.0,0.46971207481782146,0.0,1.0,0.3161717581713309,0.0,1.0
705,2710,1048,12.051402214022122,85.15387453874538,20,28,455,0.16740250183958794,198,0.0728476821192053,0.0968813236519462,0.0,0.7096774193548387,0.5115224378050233,0.0,1.0,0.47114629210808234,0.0,1.0,0.3156886084989882,0.0,1.0
706,2720,1054,11.99952205882351,85.1077205882353,28,18,438,0.16162361623616237,194,0.07158671586715867,0.09671489563567362,0.0,0.7096774193548387,0.5122509487666034,0.0,1.0,0.47064753320683117,0.0,1.0,0.3150260910815939,0.0,1.0
707,2725,1044,12.007119266055028,85.11412844036697,25,20,435,0.15992647058823528,210,0.07720588235294118,0.0969635986978396,0.0,0.7096774193548387,0.5123409292690145,0.0,1.0,0.4699496892571766,0.0,1.0,0.3146256288842853,0.0,1.0
708,2717,1066,12.016415163783567,85.35664335664336,16,24,468,0.17174311926605504,178,0.0653211009174312,0.09661984874208983,0.0,0.7096774193548387,0.5139088415828653,0.0,1.0,0.4694575373692521,0.0,1.0,0.31576572832939553,0.0,1.0
709,2710,1063,12.029446494464928,85.34760147601476,15,22,483,0.1777695988222304,203,0.07471475892528524,0.0962266396857517,0.0,0.7096774193548387,0.5133555529103678,0.0,1.0,0.46897988334722057,0.0,1.0,0.3152124747053922,0.0,1.0
710,2710,1061,11.998413284132823,85.2409594095941,24,24,463,0.17084870848708486,202,0.07453874538745388,0.09556005237471729,0.0,0.7096774193548387,0.5133079395310082,0.0,1.0,0.4693726937269373,0.0,1.0,0.3149148910843947,0.0,1.0
711,2711,1046,12.012836591663575,85.28292143120619,20,19,469,0.17306273062730626,215,0.07933579335793357,0.09514403683916184,0.0,0.7096774193548387,0.5124522554467462,0.0,1.0,0.4706869266191502,0.0,1.0,0.31451315429373755,0.0,1.0
712,2706,1056,12.020214338507003,85.68107908351811,15,20,465,0.1715234230911103,190,0.07008483954260421,0.09524831318694418,0.0,0.7096774193548387,0.5128746155496745,0.0,1.0,0.4710797987745273,0.0,1.0,0.3145101685620962,0.0,1.0
713,2707,1048,12.035574436645716,85.7765053564832,23,22,443,0.16371027346637101,208,0.07686622320768663,0.0949509634519823,0.0,0.7096774193548387,0.5126136539676109,0.0,1.0,0.47061977906741187,0.0,1.0,0.3144654837518024,0.0,1.0
714,2704,1058,12.043860946745545,85.90014792899409,19,22,429,0.15847801994828223,190,0.07018840044329516,0.09524718457720939,0.0,0.7096774193548387,0.5134567665585036,0.0,1.0,0.47068858560794047,0.0,1.0,0.3148143729719412,0.0,1.0
715,2702,1060,12.046076980014787,85.90858623242043,19,21,436,0.16124260355029585,198,0.07322485207100592,0.09541319452735131,0.0,0.7096774193548387,0.5132637711611471,0.0,1.0,0.4706549509324037,0.0,1.0,0.3149877032544591,0.0,1.0
716,2699,1068,12.04008892182288,86.03482771396814,20,23,474,0.17542561065877127,192,0.07105847520355292,0.09555510404092316,0.0,0.7096774193548387,0.5137028051010529,0.0,1.0,0.4707478277498237,0.0,1.0,0.31501511910026414,0.0,1.0
717,2698,1077,12.038584136397313,86.24870274277242,17,18,438,0.16228232678769916,191,0.07076695072248981,0.09513618211817595,0.0,0.7096774193548387,0.5143236327984888,0.0,1.0,0.47125708410052847,0.0,1.0,0.31455797603959923,0.0,1.0
718,2702,1062,12.01076980014802,86.08771280532939,28,24,458,0.1697553743513714,215,0.07968865826538177,0.09497146677490986,0.0,0.7096774193548387,0.5139084549079534,0.0,1.0,0.47200401136553566,0.0,1.0,0.3141639406890953,0.0,1.0
719,2710,1067,11.99328413284131,86.35129151291513,24,16,451,0.16691339748334566,195,0.07216876387860843,0.09504820854660159,0.0,0.7096774193548387,0.5131293893584097,0.0,1.0,0.4702892512796096,0.0,1.0,0.3135460064278062,0.0,1.0
720,2704,1071,11.989829881656787,86.15939349112426,21,27,433,0.15977859778597786,196,0.07232472324723248,0.0952113953044474,0.0,0.7096774193548387,0.5135641343767895,0.0,1.0,0.47031876312273335,0.0,1.0,0.31354981866768467,0.0,1.0
721,2716,1064,11.937260677466845,86.15390279823269,28,16,500,0.1849112426035503,207,0.07655325443786982,0.09520642310798612,0.0,0.7096774193548387,0.5139911634756995,0.0,1.0,0.47053304194973633,0.0,1.0,0.3137441208608485,0.0,1.0
722,2702,1055,11.9963360473723,86.41339748334568,14,28,472,0.17378497790868924,209,0.07695139911634757,0.09540125593944747,0.0,0.7096774193548387,0.5140636565507032,0.0,1.0,0.46901936438958,0.0,1.0,0.31329242377211625,0.0,1.0
723,2705,1049,11.996820702402939,86.39408502772643,22,19,465,0.17209474463360475,206,0.07623982235381199,0.09545047999522986,0.0,0.7096774193548387,0.5148053187049073,0.0,1.0,0.46895235823743364,0.0,1.0,0.3141971259912945,0.0,1.0
724,2706,1050,11.997967479674779,86.37287509238729,21,20,421,0.155637707948244,199,0.07356746765249537,0.09557017857568606,0.0,0.7096774193548387,0.51437665403047,0.0,1.0,0.4689101876356007,0.0,1.0,0.3133538373506902,0.0,1.0
725,2711,1054,11.977683511619311,86.32792327554408,30,25,413,0.15262379896526237,196,0.07243163340724317,0.09525112742589927,0.0,0.7096774193548387,0.5135945550386121,0.0,1.0,0.46981830297116883,0.0,1.0,0.3124070394212349,0.0,1.0
726,2708,1067,11.977769571639568,86.53323485967503,19,22,441,0.16267060125414975,187,0.06897823681298414,0.09514223090484585,0.0,0.7096774193548387,0.5141039691237433,0.0,1.0,0.46930242531090677,0.0,1.0,0.31277695716395865,0.0,1.0
727,2690,1082,12.04843866171002,86.9914498141264,14,32,440,0.16248153618906944,185,0.06831610044313147,0.09491545748890753,0.0,0.7096774193548387,0.5141743614342248,0.0,1.0,0.4700083942918815,0.0,1.0,0.3125794459767358,0.0,1.0
728,2683,1088,12.063660081997746,87.24263883712263,13,20,454,0.1687732342007435,194,0.07211895910780669,0.09451384463708173,0.0,0.7096774193548387,0.51433758551453,0.0,1.0,0.4705733831892561,0.0,1.0,0.3128178615656523,0.0,1.0
729,2677,1100,12.064774000747088,87.3500186776242,19,25,417,0.15542303391725681,188,0.07007081625046589,0.09470157976550543,0.0,0.7096774193548387,0.5146227722414355,0.0,1.0,0.4689891187776399,0.0,1.0,0.31215732584621686,0.0,1.0
730,2678,1098,12.086967886482432,87.47236743838685,20,19,441,0.16473664549869257,202,0.07545760179305193,0.09469030812594859,0.0,0.7096774193548387,0.5144065142499217,0.0,1.0,0.4693319521067721,0.0,1.0,0.3124864487219639,0.0,1.0
731,2662,1102,12.139143501126956,87.72577009767092,16,32,451,0.16840926064227035,196,0.07318894697535475,0.09414459174523157,0.0,0.7096774193548387,0.5142992171784494,0.0,1.0,0.4693657448922712,0.0,1.0,0.31171081650953686,0.0,1.0
732,2666,1109,12.150750187546869,88.08364591147787,19,15,440,0.1652892561983471,193,0.07250187828700225,0.09397913994627688,0.0,0.7096774193548387,0.5140599666045543,0.0,1.0,0.46893981559906106,0.0,1.0,0.3114367301502795,0.0,1.0
733,2671,1099,12.11257955821788,87.56008985398726,31,26,447,0.1676669167291823,210,0.07876969242310577,0.09352544051400345,0.0,0.7096774193548387,0.5154164804772889,0.0,1.0,0.46992186084709126,0.0,1.0,0.3115300539848553,0.0,1.0
734,2671,1083,12.134331710969656,87.5335080494197,21,21,441,0.16510670160988394,216,0.08086858854361663,0.09336843757925628,0.0,0.7096774193548387,0.5157787949420901,0.0,1.0,0.4702600210142389,0.0,1.0,0.3116387483242956,0.0,1.0
735,2675,1084,12.113420560747647,87.44523364485981,23,19,454,0.16997379258704606,199,0.07450393111194309,0.0932649984926138,0.0,0.7096774193548387,0.5153331323485076,0.0,1.0,0.470545673801628,0.0,1.0,0.31149834187518843,0.0,1.0
736,2669,1089,12.159535406519277,87.65904833270888,17,23,453,0.16934579439252337,195,0.07289719626168224,0.09318459251380848,0.0,0.7096774193548387,0.5151621363564945,0.0,1.0,0.4711321142387508,0.0,1.0,0.3123073762071091,0.0,1.0
737,2669,1089,12.125290370925423,87.33832896215812,27,27,477,0.17871862120644436,200,0.07493443237167478,0.09324502350765661,0.0,0.7096774193548387,0.514050206069689,0.0,1.0,0.4696696841876261,0.0,1.0,0.312053566032947,0.0,1.0
738,2665,1071,12.178761726078783,87.31181988742965,21,25,458,0.17159985013113527,218,0.08167853128512552,0.0932518307813351,0.0,0.7096774193548387,0.5139139381468256,0.0,1.0,0.46792955274465897,0.0,1.0,0.3128366519397204,0.0,1.0
