step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
838,1051,1543,12.367452307153425,92.46051379638439,10,10,4,6,823,0.7830637488106565,228,929,0.8839200761179828,0.9477521263669502,780,149,0.9477521263669502,0.6535087719298246,0.8839200761179828,169,895,5.295857988165681,0.009514747859181731,0.009514747859181731,0.003805899143672693,0.005708848715509039,0.403947085724809,0.26026543843645733,0.0,1.0,0.3786869647954329,0.3236906825459518,0.0,1.0,0.5302169976366594,0.23097716548591585,0.0,1.0,0.2553635554464258,0.22294625961676356,0.0,1.0
839,1054,1542,12.389110969722594,92.3719165085389,8,5,4,1,734,0.698382492863939,317,909,0.8648905803996194,0.9400544959128065,690,219,0.9400544959128065,0.6908517350157729,0.8648905803996194,171,879,5.140350877192983,0.007611798287345386,0.004757373929590866,0.003805899143672693,0.0009514747859181732,0.4034094386974353,0.25991612821058857,0.0,1.0,0.3786190855114158,0.3242781468767154,0.0,1.0,0.5313705086613209,0.23164800827008425,0.0,1.0,0.2545755034584073,0.2229589649747564,0.0,1.0
840,1053,1536,12.41286213217602,92.14719848053181,10,11,5,6,768,0.7286527514231499,286,909,0.8624288425047438,0.9427083333333334,724,185,0.9427083333333334,0.6468531468531469,0.8624288425047438,164,867,5.286585365853658,0.009487666034155597,0.010436432637571158,0.004743833017077799,0.0056925996204933585,0.40250589712955304,0.2596996674644444,0.0,1.0,0.38173574732714516,0.3257205826242352,0.0,1.0,0.5303434120638421,0.23220278907218325,0.0,1.0,0.2546947278130074,0.22380527111499066,0.0,1.0
841,1059,1534,12.356855914957041,92.17091595845137,10,4,2,2,785,0.7454890788224121,268,878,0.8338081671415005,0.9299363057324841,730,148,0.9299363057324841,0.5522388059701493,0.8338081671415005,163,839,5.147239263803681,0.00949667616334283,0.003798670465337132,0.001899335232668566,0.001899335232668566,0.402053062840781,0.2596045732744405,0.0,1.0,0.3785068080051174,0.3248403997154312,0.0,1.0,0.5331261993968748,0.23151528780606492,0.0,1.0,0.2525815589874806,0.22310187618862606,0.0,1.0
842,1065,1532,12.371606657640601,92.36244131455399,10,4,0,4,765,0.7223796033994334,294,889,0.8394711992445704,0.9254901960784314,708,181,0.9254901960784314,0.6156462585034014,0.8394711992445704,163,850,5.214723926380368,0.009442870632672332,0.003777148253068933,0.0,0.003777148253068933,0.4023322732091474,0.25930233363392574,0.0,1.0,0.3784340451310011,0.324150648937027,0.0,1.0,0.5322429198849008,0.2317161163393275,0.0,1.0,0.25182492806300166,0.22294360963735194,0.0,1.0
843,1068,1524,12.350707847001544,92.03089887640449,10,7,5,2,789,0.7408450704225352,276,906,0.8507042253521127,0.9277566539923955,732,174,0.9277566539923955,0.6304347826086957,0.8507042253521127,176,874,4.965909090909091,0.009389671361502348,0.006572769953051643,0.004694835680751174,0.0018779342723004694,0.4039205025975595,0.2599126328112794,0.0,1.0,0.37821674519753534,0.324557593503747,0.0,1.0,0.5321372477950947,0.2325973306311825,0.0,1.0,0.2519632717168056,0.2239168116172571,0.0,1.0
844,1070,1531,12.323778856522617,92.03271028037383,8,6,2,4,794,0.7434456928838952,274,900,0.8426966292134831,0.9219143576826196,732,168,0.9219143576826196,0.6131386861313869,0.8426966292134831,167,874,5.233532934131737,0.00749063670411985,0.0056179775280898875,0.0018726591760299626,0.003745318352059925,0.40244196563159484,0.2599884348071633,0.0,1.0,0.37750979801025025,0.3240597557618484,0.0,1.0,0.5311124510099487,0.23265832941017545,0.0,1.0,0.25218570997889656,0.2241713976447822,0.0,1.0
845,1068,1530,12.34128687323766,92.20411985018727,7,9,4,5,782,0.7308411214953271,288,898,0.8392523364485981,0.928388746803069,726,172,0.928388746803069,0.5972222222222222,0.8392523364485981,167,864,5.173652694610778,0.0065420560747663555,0.008411214953271028,0.003738317757009346,0.004672897196261682,0.4021384559623052,0.2602147539372054,0.0,1.0,0.3768575570859007,0.3238969700716888,0.0,1.0,0.5314727558294068,0.2324577605277987,0.0,1.0,0.2506342877854295,0.22316613622605327,0.0,1.0
846,1070,1518,12.369716505571324,91.71588785046728,12,10,5,5,786,0.7359550561797753,282,894,0.8370786516853933,0.9147582697201018,719,175,0.9147582697201018,0.6205673758865248,0.8370786516853933,174,856,4.919540229885057,0.011235955056179775,0.009363295880149813,0.0046816479400749065,0.0046816479400749065,0.40117576123002713,0.2593598379803081,0.0,1.0,0.376545070847151,0.32400576670442727,0.0,1.0,0.5305396442568585,0.23216103463313428,0.0,1.0,0.25221585770274346,0.22345741026583474,0.0,1.0
847,1073,1520,12.287768750008409,91.37371854613234,11,8,5,3,780,0.7289719626168224,290,887,0.8289719626168224,0.9141025641025641,713,174,0.9141025641025641,0.6,0.8289719626168224,163,852,5.226993865030675,0.010280373831775701,0.007476635514018692,0.004672897196261682,0.002803738317757009,0.398550942488651,0.2589268631984199,0.0,1.0,0.3771758410245618,0.3240541592297987,0.0,1.0,0.5302889095992545,0.23317055872442985,0.0,1.0,0.25247271743378524,0.22364606104880522,0.0,1.0
848,1075,1513,12.316172020124887,91.68,7,5,2,3,807,0.7520969245107176,266,882,0.8219944082013048,0.9021065675340768,728,154,0.9021065675340768,0.5789473684210527,0.8219944082013048,172,847,4.924418604651163,0.0065237651444548,0.004659832246039142,0.001863932898415657,0.0027958993476234857,0.3993098274568642,0.25910687445564196,0.0,1.0,0.3779444861215304,0.3244573542205786,0.0,1.0,0.5295723930982745,0.2339674087407895,0.0,1.0,0.2518829707426857,0.2236344464903734,0.0,1.0
849,1074,1517,12.251971834522099,91.44040968342644,8,9,7,2,788,0.7330232558139534,287,869,0.8083720930232559,0.9035532994923858,712,157,0.9035532994923858,0.5470383275261324,0.8083720930232559,166,839,5.054216867469879,0.0074418604651162795,0.008372093023255815,0.0065116279069767444,0.0018604651162790699,0.3970685408782363,0.25815717868683086,0.0,1.0,0.37640415690514806,0.3244882567898239,0.0,1.0,0.5307562924250615,0.23402429968235508,0.0,1.0,0.2510061873010152,0.2234938517599568,0.0,1.0
850,1073,1516,12.216446790039324,91.29356943150047,7,8,6,2,803,0.7476722532588455,271,931,0.866852886405959,0.9315068493150684,748,183,0.9315068493150684,0.6752767527675276,0.866852886405959,171,901,5.269005847953216,0.006517690875232775,0.0074487895716946,0.00558659217877095,0.00186219739292365,0.39746865887021615,0.2583838790910751,0.0,1.0,0.3746805760153925,0.3235053268519862,0.0,1.0,0.5322129693653609,0.23392628911958363,0.0,1.0,0.25015783302768846,0.22263947199083745,0.0,1.0
851,1069,1519,12.296484246690747,91.98971000935454,3,7,3,4,790,0.7362534948741846,283,907,0.8452935694315005,0.9139240506329114,722,185,0.9139240506329114,0.6537102473498233,0.8452935694315005,167,877,5.251497005988024,0.0027958993476234857,0.0065237651444548,0.0027958993476234857,0.003727865796831314,0.39578744077974587,0.25782754465978763,0.0,1.0,0.3741211261655451,0.32285065891145265,0.0,1.0,0.5323033284045988,0.23286558288466438,0.0,1.0,0.25097317360210025,0.22269486796402646,0.0,1.0
852,1069,1523,12.319521067643505,92.07670720299345,7,7,4,3,743,0.6950420954162769,326,866,0.8101028999064547,0.901749663526245,670,196,0.901749663526245,0.6012269938650306,0.8101028999064547,163,833,5.110429447852761,0.006548175865294668,0.006548175865294668,0.0037418147801683817,0.002806361085126286,0.39614955188750417,0.2588889054249805,0.0,1.0,0.3730347928422704,0.32196576876130384,0.0,1.0,0.5328464950662362,0.23214893256582883,0.0,1.0,0.2504903587917559,0.22217569083277672,0.0,1.0
853,1070,1517,12.34655358947922,92.48971962616822,8,7,2,5,823,0.7698783910196445,246,927,0.8671655753040225,0.9307411907654921,766,161,0.9307411907654921,0.6544715447154471,0.8671655753040225,178,899,5.050561797752809,0.007483629560336763,0.006548175865294668,0.0018709073900841909,0.004677268475210477,0.39520651190835093,0.25886102001760314,0.0,1.0,0.3735604461863129,0.3217090846523267,0.0,1.0,0.5334036780223094,0.23140934281116982,0.0,1.0,0.25113053964425686,0.2224579685516907,0.0,1.0
854,1072,1519,12.398323881726666,92.61847014925372,7,5,2,3,740,0.6915887850467289,330,881,0.8233644859813084,0.922972972972973,683,198,0.922972972972973,0.6,0.8233644859813084,164,847,5.164634146341464,0.0065420560747663555,0.004672897196261682,0.001869158878504673,0.002803738317757009,0.39452936928261917,0.2590183245848193,0.0,1.0,0.37554164660568123,0.3212908249526362,0.0,1.0,0.5334617236398652,0.23193608708647803,0.0,1.0,0.251865671641791,0.2225730004406837,0.0,1.0
855,1074,1518,12.456061474798256,92.49068901303538,9,7,4,3,716,0.667910447761194,356,878,0.8190298507462687,0.9008379888268156,645,233,0.9008379888268156,0.6544943820224719,0.8190298507462687,163,840,5.153374233128834,0.008395522388059701,0.0065298507462686565,0.0037313432835820895,0.002798507462686567,0.3947858472998138,0.2582352477744366,0.0,1.0,0.3774553973688953,0.320859616748842,0.0,1.0,0.532167958190665,0.2321168792648228,0.0,1.0,0.2530485973448669,0.2227457627154342,0.0,1.0
856,1066,1512,12.621261383173524,93.32176360225141,0,8,4,4,790,0.7355679702048417,284,901,0.8389199255121043,0.9291139240506329,734,167,0.9291139240506329,0.5880281690140845,0.8389199255121043,167,862,5.161676646706587,0.0,0.0074487895716946,0.0037243947858473,0.0037243947858473,0.3954487683834655,0.2584624049717907,0.0,1.0,0.37823034557889,0.320465233244199,0.0,1.0,0.5316831083943594,0.2323898327833055,0.0,1.0,0.2535556497004176,0.2227689580225987,0.0,1.0
857,1067,1509,12.586985782179338,93.07310215557638,10,9,5,4,810,0.7598499061913696,256,898,0.8424015009380863,0.9197530864197531,745,153,0.9197530864197531,0.59765625,0.8424015009380863,164,859,5.237804878048781,0.009380863039399626,0.008442776735459663,0.004690431519699813,0.00375234521575985,0.395773498201167,0.2581774913442131,0.0,1.0,0.3802037669679838,0.3213163849406136,0.0,1.0,0.5313057411494392,0.23288399944575539,0.0,1.0,0.25380173534480155,0.22280507918020911,0.0,1.0
858,1069,1515,12.530368151962298,92.45837231057062,11,9,7,2,742,0.6954076850984068,325,892,0.8359887535145267,0.9043126684636119,671,221,0.9043126684636119,0.68,0.8359887535145267,156,854,5.4743589743589745,0.010309278350515464,0.008434864104967198,0.006560449859418931,0.0018744142455482662,0.39660219077220193,0.2582156902165794,0.0,1.0,0.38006578351790943,0.32018211943942965,0.0,1.0,0.5303117173119285,0.23277383185259726,0.0,1.0,0.2531458402486496,0.22266165918668385,0.0,1.0
859,1069,1515,12.585418972284435,92.85687558465855,8,8,3,5,767,0.7174929840972872,302,903,0.8447146866230122,0.9269882659713168,711,192,0.9269882659713168,0.6357615894039735,0.8447146866230122,163,866,5.3128834355828225,0.007483629560336763,0.007483629560336763,0.002806361085126286,0.004677268475210477,0.3956667370771598,0.2574802335195882,0.0,1.0,0.3796131446332116,0.31973223520131294,0.0,1.0,0.5288632728808956,0.23236376237430412,0.0,1.0,0.2555900902260177,0.2231672531361489,0.0,1.0
860,1060,1517,12.625069664686913,92.78962264150944,7,16,8,8,801,0.7492984097287184,268,907,0.8484565014031805,0.916354556803995,734,173,0.916354556803995,0.6455223880597015,0.8484565014031805,160,869,5.43125,0.006548175865294668,0.014967259120673527,0.007483629560336763,0.007483629560336763,0.3971393791844187,0.2589820575152659,0.0,1.0,0.380249543517955,0.32061672491173626,0.0,1.0,0.530188679245283,0.23228815178390125,0.0,1.0,0.2539561777236762,0.2225083165178632,0.0,1.0
861,1059,1514,12.621572597973477,92.81491973559962,7,8,5,3,801,0.7556603773584906,259,895,0.8443396226415094,0.916354556803995,734,161,0.916354556803995,0.6216216216216216,0.8443396226415094,168,860,5.119047619047619,0.006603773584905661,0.007547169811320755,0.0047169811320754715,0.002830188679245283,0.39763623625453104,0.25906199768215754,0.0,1.0,0.3799689299095312,0.32016257588019353,0.0,1.0,0.5288312163026592,0.23280790694305026,0.0,1.0,0.25431782874897196,0.22254030045129686,0.0,1.0
862,1062,1512,12.625013089162215,92.88983050847457,10,7,2,5,785,0.7412653446647781,274,907,0.8564683663833805,0.9363057324840764,735,172,0.9363057324840764,0.6277372262773723,0.8564683663833805,167,872,5.221556886227545,0.009442870632672332,0.0066100094428706326,0.0018885741265344666,0.004721435316336166,0.39821396026972844,0.2587960146396876,0.0,1.0,0.3815078063301136,0.32014162148695474,0.0,1.0,0.5294939554097563,0.23245546434566244,0.0,1.0,0.25520928254662534,0.22355109593915326,0.0,1.0
863,1069,1505,12.582503974943215,92.72310570626755,11,4,3,1,776,0.7306967984934086,286,888,0.8361581920903954,0.9213917525773195,715,173,0.9213917525773195,0.6048951048951049,0.8361581920903954,177,858,4.8474576271186445,0.010357815442561206,0.003766478342749529,0.002824858757062147,0.0009416195856873823,0.39946890370862126,0.2585144058092009,0.0,1.0,0.3809408853616585,0.31971488777068746,0.0,1.0,0.5289538006578351,0.23232317184520515,0.0,1.0,0.2543528772745104,0.22275497957127616,0.0,1.0
864,1065,1496,12.57659512683083,91.9887323943662,10,14,10,4,787,0.7362020579981291,282,922,0.862488306828812,0.9364675984752223,737,185,0.9364675984752223,0.6560283687943262,0.862488306828812,175,888,5.074285714285714,0.009354536950420954,0.013096351730589336,0.009354536950420954,0.0037418147801683817,0.3985764046645464,0.2575872571192378,0.0,1.0,0.37919127669241254,0.31789269123037783,0.0,1.0,0.5281538694532788,0.23177252985385308,0.0,1.0,0.2543692261093442,0.22257049234899196,0.0,1.0
865,1059,1488,12.661986143366532,91.85646836638338,8,14,6,8,783,0.7352112676056338,282,877,0.8234741784037559,0.9182630906768838,719,158,0.9182630906768838,0.5602836879432624,0.8234741784037559,168,837,4.982142857142857,0.007511737089201878,0.013145539906103286,0.005633802816901409,0.007511737089201878,0.3991592799049621,0.2583687944650948,0.0,1.0,0.37981662554448814,0.31753812844094526,0.0,1.0,0.5275518596362971,0.23140114584830807,0.0,1.0,0.2550184288281702,0.22270326524570144,0.0,1.0
866,1063,1486,12.597685035181923,91.38946378174977,11,7,5,2,780,0.7365439093484419,279,902,0.8517469310670444,0.9217948717948717,719,183,0.9217948717948717,0.6559139784946236,0.8517469310670444,163,863,5.294478527607362,0.010387157695939566,0.0066100094428706326,0.004721435316336166,0.0018885741265344666,0.3985069644645404,0.2581005551380202,0.0,1.0,0.3806937152914757,0.31666211569681996,0.0,1.0,0.5276302612812187,0.2319838423968537,0.0,1.0,0.25600097108002307,0.2230380518211475,0.0,1.0
867,1061,1477,12.655552524390576,91.79453345900095,3,5,4,1,808,0.7601128880526811,255,889,0.8363123236124177,0.9207920792079208,744,145,0.9207920792079208,0.5686274509803921,0.8363123236124177,174,854,4.908045977011494,0.0028222013170272815,0.004703668861712135,0.0037629350893697085,0.0009407337723424271,0.39883250737283754,0.2584396695054501,0.0,1.0,0.37998236599677726,0.31670238075247736,0.0,1.0,0.5268614514608859,0.23229461996979664,0.0,1.0,0.2556626432762762,0.22310637375312198,0.0,1.0
868,1062,1468,12.644478333535565,91.19962335216573,12,11,6,5,770,0.7257304429783223,291,860,0.8105560791705938,0.9,693,167,0.9,0.5738831615120275,0.8105560791705938,173,824,4.763005780346821,0.011310084825636193,0.010367577756833177,0.005655042412818096,0.00471253534401508,0.39851770852317603,0.25820662660683674,0.0,1.0,0.38126480772735555,0.31572709778341573,0.0,1.0,0.5256971022416621,0.23268268723786537,0.0,1.0,0.2568191482898973,0.22511418339140393,0.0,1.0
869,1060,1461,12.678172901167153,91.03301886792453,7,9,7,2,776,0.7306967984934086,286,861,0.8107344632768362,0.8981958762886598,697,164,0.8981958762886598,0.5734265734265734,0.8107344632768362,167,821,4.916167664670659,0.006591337099811676,0.00847457627118644,0.006591337099811676,0.0018832391713747645,0.39817407181984177,0.25855667421292605,0.0,1.0,0.38003651856360315,0.31536236584426397,0.0,1.0,0.526049908703591,0.2320494676448076,0.0,1.0,0.2567255021302495,0.2245512753657778,0.0,1.0
870,1059,1460,12.642573158630745,90.21246458923513,10,11,9,2,768,0.7245283018867924,292,889,0.8386792452830188,0.9270833333333334,712,177,0.9270833333333334,0.6061643835616438,0.8386792452830188,169,857,5.071005917159764,0.009433962264150943,0.010377358490566037,0.008490566037735849,0.0018867924528301887,0.3964787230802035,0.25738667327080017,0.0,1.0,0.37948155594139327,0.3150433546823809,0.0,1.0,0.527003563922142,0.23211860398792616,0.0,1.0,0.25760760303390295,0.2247023470376504,0.0,1.0
871,1058,1460,12.588131481788931,89.99810964083176,7,8,6,2,804,0.7592067988668555,255,880,0.8309726156751652,0.9228855721393034,742,138,0.9228855721393034,0.5411764705882353,0.8309726156751652,178,858,4.820224719101123,0.0066100094428706326,0.007554296506137866,0.0056657223796034,0.0018885741265344666,0.397249832306848,0.257309153489032,0.0,1.0,0.37791938532837366,0.314580605380435,0.0,1.0,0.5272272699554851,0.23182158333915748,0.0,1.0,0.2562961156168059,0.22447145814143693,0.0,1.0
872,1060,1455,12.588932342334552,90.2122641509434,11,9,2,7,783,0.7400756143667296,275,865,0.8175803402646503,0.909323116219668,712,153,0.909323116219668,0.5563636363636364,0.8175803402646503,166,826,4.975903614457831,0.010396975425330813,0.008506616257088847,0.001890359168241966,0.006616257088846881,0.39756542909312237,0.2575435289326919,0.0,1.0,0.377023737066342,0.31518241855946894,0.0,1.0,0.5273280584297018,0.23198283192776106,0.0,1.0,0.25562994522215454,0.22335413483169467,0.0,1.0
873,1062,1442,12.648149869372638,89.969868173258,10,8,4,4,768,0.7245283018867924,292,885,0.8349056603773585,0.9296875,714,171,0.9296875,0.5856164383561644,0.8349056603773585,169,841,4.976331360946745,0.009433962264150943,0.007547169811320755,0.0037735849056603774,0.0037735849056603774,0.39742421481076484,0.2573785548956028,0.0,1.0,0.37673895875098723,0.31456773479348865,0.0,1.0,0.5286738351254481,0.2313160297960221,0.0,1.0,0.2553915314986939,0.22306630643102762,0.0,1.0
874,1060,1438,12.70301219838499,89.81132075471699,9,11,5,6,758,0.7137476459510358,304,870,0.8192090395480226,0.9313984168865436,706,164,0.9313984168865436,0.5394736842105263,0.8192090395480226,169,835,4.940828402366864,0.00847457627118644,0.010357815442561206,0.004708097928436911,0.005649717514124294,0.3973219720024345,0.25756093276649894,0.0,1.0,0.3782105903834449,0.31461179977287856,0.0,1.0,0.5292757151552039,0.23200758206200134,0.0,1.0,0.2544430919050517,0.2220751635982705,0.0,1.0
875,1059,1434,12.7848056658597,89.75070821529745,6,7,5,2,764,0.720754716981132,296,864,0.8150943396226416,0.9149214659685864,699,165,0.9149214659685864,0.5574324324324325,0.8150943396226416,165,825,5.0,0.005660377358490566,0.006603773584905661,0.0047169811320754715,0.0018867924528301887,0.3972707057784276,0.2580238840510371,0.0,1.0,0.3768009991166347,0.31377315176060006,0.0,1.0,0.5299278077309695,0.2318699220773772,0.0,1.0,0.2552621158122392,0.22274617058420398,0.0,1.0
